Round,Day,Venue,Result,Home_Goals,Away_Goals,Away_Team,Home_xG,Away_xG,Home_Poss,Home_Shots,Home_SoT,Dist,FK,PK,PKatt,Home_Team,GD,xGD,Home,GF_scaled,GA_scaled,xG_scaled,xGA_scaled,Poss_scaled,Sh_scaled,SoT_scaled,Dist_scaled,FK_scaled,PK_scaled,PKatt_scaled,GD_scaled,xGD_scaled,Round_scaled,Away_Poss,Away_Shots,Away_SoT,Away_xG,Away_xGA
14,Sat,Home,H,1,0,Manchester Utd,2.4,0.5,58.0,22.0,4.0,16.4,1.0,0,0,NewcastleUnited,1,1.9,1,-0.4806550338795155,-1.232296650645836,0.9539811858936872,-1.1791077463306612,0.582222509739582,1.3774226835619738,-0.25281905930474097,-0.10925404599583802,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,1.321414699912321,-0.5015568278463085,42.0,17.6,3.2,0.5,2.4
17,Sat,Home,H,3,0,Fulham,3.5,0.3,70.0,27.0,10.0,14.4,0.0,0,0,NewcastleUnited,3,3.2,1,1.0226281996531255,-1.232296650645836,2.1889274098130467,-1.4036434234069084,1.455556274348955,2.2032677762624315,2.016580370674825,-0.8099551004839068,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,1.4396969378057565,2.2255405472207515,-0.2279803762937766,30.0,21.6,8.0,0.3,3.5
19,Tue,Home,A,1,3,Nott'ham Forest,2.4,3.5,62.0,18.0,5.0,15.1,1.0,1,1,NewcastleUnited,-2,-1.1,1,-0.4806550338795155,1.0226281996531255,0.9539811858936872,2.1889274098130462,0.873333764609373,0.7167466094016077,0.12541417902518667,-0.5647097314130828,1.049858867607866,2.434603908796998,2.279943991388663,-0.959797958537171,-0.7650295631071333,-0.04559607525875532,38.0,14.4,4.0,3.5,2.4
21,Sat,Home,A,2,3,Manchester City,1.3,3.0,28.0,12.0,5.0,14.7,0.0,0,0,NewcastleUnited,-1,-1.7,1,0.27098658288680494,1.0226281996531255,-0.2809650380256721,1.6275882171224283,-1.6011119017838504,-0.27426750183894144,0.12541417902518667,-0.7048499423106969,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,-1.1823184157110243,0.13678822577626595,72.0,9.600000000000001,4.0,3.0,1.3
23,Sat,Home,D,4,4,Luton Town,2.3,2.4,55.0,19.0,6.0,16.3,0.0,0,0,NewcastleUnited,0,-0.10000000000000009,1,1.774269816419446,1.774269816419446,0.8417133473555635,0.9539811858936866,0.36388906858723874,0.8819156279416992,0.5036474173551143,-0.14428909872024073,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,-0.06954814210064854,0.3191725268112872,45.0,15.200000000000001,4.800000000000001,2.4,2.3
25,Sat,Home,D,2,2,AFC Bournemouth,2.2,2.2,62.0,16.0,4.0,19.4,0.0,1,1,NewcastleUnited,0,0.0,1,0.27098658288680494,0.27098658288680494,0.7294455088174403,0.7294455088174397,0.873333764609373,0.38640857232142467,-0.25281905930474097,0.9417975357362662,-0.6228722422076017,2.434603908796998,2.279943991388663,0.0,0.0,0.5015568278463085,38.0,12.8,3.2,2.2,2.2
27,Sat,Home,H,3,0,Wolverhampton Wanderers,2.1,0.8,44.0,14.0,6.0,16.3,1.0,0,0,NewcastleUnited,3,1.3,1,1.0226281996531255,-1.232296650645836,0.6171776702793166,-0.8423042307162905,-0.4366668823046865,0.05607053524124161,0.5036474173551143,-0.14428909872024073,1.049858867607866,-0.3519909265730599,-0.3735895973638391,1.4396969378057565,0.9041258473084303,0.6839411288813297,56.0,11.200000000000001,4.800000000000001,0.8,2.1
30,Sat,Home,H,4,3,West Ham United,4.1,1.4,60.0,22.0,7.0,17.6,0.0,2,2,NewcastleUnited,1,2.6999999999999997,1,1.774269816419446,1.0226281996531255,2.8625344410417877,-0.16869719948754913,0.7277781371744775,1.3774226835619738,0.881880655685042,0.31116658669700464,-0.6228722422076017,5.221198744167055,4.933477580141165,0.4798989792685855,1.8777998367175088,0.9575175804338617,40.0,17.6,5.6000000000000005,1.4,4.1
31,Tue,Home,D,1,1,Everton,2.4,1.4,57.0,18.0,5.0,15.7,0.0,0,0,NewcastleUnited,0,1.0,1,-0.4806550338795155,-0.4806550338795155,0.9539811858936872,-0.16869719948754913,0.5094446960221343,0.7167466094016077,0.12541417902518667,-0.3544994150666621,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,0.6954814210064848,1.0487097309513724,43.0,14.4,4.0,1.4,2.4
33,Sat,Home,H,4,0,Tottenham Hotspur,2.8,0.8,28.0,18.0,5.0,11.1,0.0,0,0,NewcastleUnited,4,1.9999999999999998,1,1.774269816419446,-1.232296650645836,1.4030525400461813,-0.8423042307162905,-1.6011119017838504,0.7167466094016077,0.12541417902518667,-1.9661118403892217,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,1.919595917074342,1.3909628420129696,1.2310940319863937,72.0,14.4,4.0,0.8,2.8
35,Sat,Home,H,5,1,Sheffield United,3.1,1.5,60.0,19.0,6.0,16.0,0.0,1,1,NewcastleUnited,4,1.6,1,2.5259114331857666,-0.4806550338795155,1.7398560556605525,-0.05642936094942546,0.7277781371744775,0.8819156279416992,0.5036474173551143,-0.2493942568934514,-0.6228722422076017,2.434603908796998,2.279943991388663,1.919595917074342,1.1127702736103757,1.413478333021415,40.0,15.200000000000001,4.800000000000001,1.5,3.1
37,Sat,Home,D,1,1,Brighton and Hove Albion,2.2,1.4,57.0,18.0,7.0,15.8,0.0,0,0,NewcastleUnited,0,0.8000000000000003,1,-0.4806550338795155,-0.4806550338795155,0.7294455088174403,-0.16869719948754913,0.5094446960221343,0.7167466094016077,0.881880655685042,-0.3194643623422581,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,0.5563851368051881,1.5958626340564361,43.0,14.4,5.6000000000000005,1.4,2.2
1,Mon,Home,H,1,0,Wolverhampton Wanderers,2.2,2.2,51.0,15.0,2.0,14.7,0.0,0,0,Manchester United,1,0.0,1,-0.4806550338795155,-1.232296650645836,0.7294455088174403,0.7294455088174397,0.07277781371744775,0.22123955378133314,-1.0092855359645962,-0.7048499423106969,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.0,-1.6870547845739468,49.0,12.0,1.6,2.2,2.2
3,Sat,Home,H,3,2,Nott'ham Forest,2.8,1.2,66.0,17.0,8.0,20.3,0.0,1,1,Manchester United,1,1.5999999999999999,1,1.0226281996531255,0.27098658288680494,1.4030525400461813,-0.39323287656379624,1.164445019479164,0.5515775908615161,1.2601138940149696,1.2571130102558983,-0.6228722422076017,2.434603908796998,2.279943991388663,0.4798989792685855,1.1127702736103757,-1.5046704835389255,34.0,13.600000000000001,6.4,1.2,2.8
5,Sat,Home,A,1,3,Brighton and Hove Albion,1.0,1.7,44.0,14.0,4.0,18.6,1.0,0,0,Manchester United,-2,-0.7,1,-0.4806550338795155,1.0226281996531255,-0.6177685536400428,0.16810631612682164,-0.4366668823046865,0.05607053524124161,-0.25281905930474097,0.6615171139410394,1.049858867607866,-0.3519909265730599,-0.3735895973638391,-0.959797958537171,-0.48683699470453934,-1.3222861825039043,56.0,11.200000000000001,3.2,1.7,1.0
7,Sat,Home,A,0,1,Crystal Palace,1.3,0.9,77.0,19.0,3.0,15.5,0.0,0,0,Manchester United,-1,0.4,1,-1.232296650645836,-0.4806550338795155,-0.2809650380256721,-0.7300363921781668,1.9650009703710893,0.8819156279416992,-0.6310522976346686,-0.42456952051546876,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,0.27819256840259393,-1.139901881468883,23.0,15.200000000000001,2.4000000000000004,0.9,1.3
8,Sat,Home,H,2,1,Brentford,1.4,0.9,64.0,21.0,8.0,18.3,1.0,0,0,Manchester United,1,0.4999999999999999,1,0.27098658288680494,-0.4806550338795155,-0.16869719948754863,-0.7300363921781668,1.0188893920442685,1.2122536650218823,1.2601138940149696,0.5564119557678288,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.34774071050324235,-1.0487097309513724,36.0,16.8,6.4,0.9,1.4
10,Sun,Home,A,0,3,Manchester City,0.9,4.0,40.0,7.0,3.0,15.2,0.0,0,0,Manchester United,-3,-3.1,1,-1.232296650645836,1.0226281996531255,-0.7300363921781664,2.750266602503664,-0.7277781371744775,-1.100112594539399,-0.6310522976346686,-0.5296746786886795,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-1.4396969378057565,-2.155992405120103,-0.8663254299163511,60.0,5.6000000000000005,2.4000000000000004,4.0,0.9
12,Sat,Home,H,1,0,Luton Town,2.2,0.4,64.0,15.0,4.0,14.0,1.0,0,0,Manchester United,1,1.8000000000000003,1,-0.4806550338795155,-1.232296650645836,0.7294455088174403,-1.291375584868785,1.0188893920442685,0.22123955378133314,-0.25281905930474097,-0.9500953113815209,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,1.251866557811673,-0.6839411288813297,36.0,12.0,3.2,0.4,2.2
15,Wed,Home,H,2,1,Chelsea,4.1,1.5,45.0,27.0,8.0,15.4,1.0,0,1,Manchester United,1,2.5999999999999996,1,0.27098658288680494,-0.4806550338795155,2.8625344410417877,-0.05642936094942546,-0.36388906858723874,2.2032677762624315,1.2601138940149696,-0.45960457323987214,1.049858867607866,-0.3519909265730599,2.279943991388663,0.4798989792685855,1.8082516946168603,-0.4103646773287979,55.0,21.6,6.4,1.5,4.1
16,Sat,Home,A,0,3,AFC Bournemouth,1.1,1.5,68.0,20.0,3.0,15.4,0.0,0,0,Manchester United,-3,-0.3999999999999999,1,-1.232296650645836,1.0226281996531255,-0.5055007151019192,-0.05642936094942546,1.3100006469140595,1.0470846464817907,-0.6310522976346686,-0.45960457323987214,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-1.4396969378057565,-0.2781925684025939,-0.3191725268112872,32.0,16.0,2.4000000000000004,1.5,1.1
19,Tue,Home,H,3,2,Aston Villa,1.1,1.7,46.0,13.0,7.0,18.0,1.0,0,0,Manchester United,1,-0.5999999999999999,1,1.0226281996531255,0.27098658288680494,-0.5055007151019192,0.16810631612682164,-0.291111254869791,-0.10909848329884991,0.881880655685042,0.45130679759461806,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,-0.4172888526038908,-0.04559607525875532,54.0,10.4,5.6000000000000005,1.7,1.1
21,Sun,Home,D,2,2,Tottenham Hotspur,0.8,1.2,37.0,9.0,2.0,14.5,1.0,0,0,Manchester United,0,-0.3999999999999999,1,0.27098658288680494,0.27098658288680494,-0.8423042307162899,-0.39323287656379624,-0.9461115783268207,-0.769774557459216,-1.0092855359645962,-0.7749200477595035,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.0,-0.2781925684025939,0.13678822577626595,63.0,7.2,1.6,1.2,0.8
23,Sun,Home,H,3,0,West Ham United,0.7,1.4,51.0,12.0,5.0,20.4,0.0,0,0,Manchester United,3,-0.7,1,1.0226281996531255,-1.232296650645836,-0.9545720692544136,-0.16869719948754913,0.07277781371744775,-0.27426750183894144,0.12541417902518667,1.292148062980301,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,1.4396969378057565,-0.48683699470453934,0.3191725268112872,49.0,9.600000000000001,4.0,1.4,0.7
26,Sat,Home,A,1,2,Fulham,1.7,1.2,57.0,21.0,8.0,17.3,0.0,0,0,Manchester United,-1,0.5,1,-0.4806550338795155,0.27098658288680494,0.16810631612682214,-0.39323287656379624,0.5094446960221343,1.2122536650218823,1.2601138940149696,0.206061428523794,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,0.3477407105032424,0.5927489783638191,43.0,16.8,6.4,1.2,1.7
28,Sat,Home,H,2,0,Everton,2.7,1.6,51.0,13.0,6.0,17.6,1.0,2,2,Manchester United,2,1.1,1,0.27098658288680494,-1.232296650645836,1.2907847015080582,0.05583847758869822,0.07277781371744775,-0.10909848329884991,0.5036474173551143,0.31116658669700464,1.049858867607866,5.221198744167055,4.933477580141165,0.959797958537171,0.7650295631071333,0.7751332793988405,49.0,10.4,4.800000000000001,1.6,2.7
32,Sun,Home,D,2,2,Liverpool,0.7,3.6,38.0,9.0,5.0,18.1,0.0,0,0,Manchester United,0,-2.9000000000000004,1,0.27098658288680494,0.27098658288680494,-0.9545720692544136,2.3011952483511697,-0.873333764609373,-0.769774557459216,0.12541417902518667,0.48634185031902205,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,-2.016896120918806,1.139901881468883,62.0,7.2,4.0,3.6,0.7
29,Wed,Home,H,4,2,Sheffield United,2.9,0.8,71.0,24.0,12.0,16.9,0.0,1,1,Manchester United,2,2.0999999999999996,1,1.774269816419446,0.27098658288680494,1.515320378584305,-0.8423042307162905,1.5283340880664027,1.7077607206421568,2.77304684733468,0.06592121762617936,-0.6228722422076017,2.434603908796998,2.279943991388663,0.959797958537171,1.460510984113618,0.8663254299163511,29.0,19.200000000000003,9.600000000000001,0.8,2.9
35,Sat,Home,D,1,1,Burnley,2.7,2.1,48.0,27.0,10.0,18.0,0.0,0,0,Manchester United,0,0.6000000000000001,1,-0.4806550338795155,-0.4806550338795155,1.2907847015080582,0.6171776702793161,-0.1455556274348955,2.2032677762624315,2.016580370674825,0.45130679759461806,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,0.417288852603891,1.413478333021415,52.0,21.6,8.0,2.1,2.7
37,Sun,Home,A,0,1,Arsenal,0.5,1.5,54.0,14.0,2.0,22.9,0.0,0,0,Manchester United,-1,-1.0,1,-1.232296650645836,-0.4806550338795155,-1.1791077463306607,-0.05642936094942546,0.291111254869791,0.05607053524124161,-1.0092855359645962,2.1680243810903876,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,-0.6954814210064848,1.5958626340564361,46.0,11.200000000000001,1.6,1.5,0.5
34,Wed,Home,H,3,2,Newcastle United,1.5,2.2,45.0,17.0,8.0,15.2,0.0,0,0,Manchester United,1,-0.7000000000000002,1,1.0226281996531255,0.27098658288680494,-0.05642936094942496,0.7294455088174397,-0.36388906858723874,0.5515775908615161,1.2601138940149696,-0.5296746786886795,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,-0.4868369947045395,1.3222861825039043,55.0,13.600000000000001,6.4,2.2,1.5
2,Sun,Home,H,3,1,Chelsea,1.8,2.5,25.0,11.0,5.0,19.6,0.0,1,1,WestHamUnited,2,-0.7,1,1.0226281996531255,-0.4806550338795155,0.2803741546649458,1.0662490244318104,-1.8194453429361936,-0.43943652037903297,0.12541417902518667,1.0118676411850742,-0.6228722422076017,2.434603908796998,2.279943991388663,0.959797958537171,-0.48683699470453934,-1.5958626340564361,75.0,8.8,4.0,2.5,1.8
5,Sat,Home,A,1,3,Manchester City,0.9,3.6,32.0,6.0,3.0,12.1,0.0,0,0,WestHamUnited,-2,-2.7,1,-0.4806550338795155,1.0226281996531255,-0.7300363921781664,2.3011952483511697,-1.3100006469140595,-1.2652816130794906,-0.6310522976346686,-1.6157613131451871,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.959797958537171,-1.8777998367175093,-1.3222861825039043,68.0,4.800000000000001,2.4000000000000004,3.6,0.9
7,Sat,Home,H,2,0,Sheffield United,2.1,1.1,52.0,20.0,8.0,12.6,1.0,0,0,WestHamUnited,2,1.0,1,0.27098658288680494,-1.232296650645836,0.6171776702793166,-0.5055007151019196,0.1455556274348955,1.0470846464817907,1.2601138940149696,-1.4405860495231697,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.6954814210064848,-1.139901881468883,48.0,16.0,6.4,1.1,2.1
8,Sun,Home,D,2,2,Newcastle United,1.2,2.0,36.0,5.0,3.0,14.9,1.0,0,0,WestHamUnited,0,-0.8,1,0.27098658288680494,0.27098658288680494,-0.39323287656379574,0.5049098317411924,-1.0188893920442685,-1.4304506316195822,-0.6310522976346686,-0.6347798368618895,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.0,-0.5563851368051879,-1.0487097309513724,64.0,4.0,2.4000000000000004,2.0,1.2
10,Sun,Home,A,0,1,Everton,0.7,0.8,64.0,12.0,2.0,17.3,0.0,0,0,WestHamUnited,-1,-0.10000000000000009,1,-1.232296650645836,-0.4806550338795155,-0.9545720692544136,-0.8423042307162905,1.0188893920442685,-0.27426750183894144,-1.0092855359645962,0.206061428523794,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,-0.06954814210064854,-0.8663254299163511,36.0,9.600000000000001,1.6,0.8,0.7
12,Sun,Home,H,3,2,Nott'ham Forest,1.8,1.7,54.0,16.0,6.0,18.0,1.0,0,0,WestHamUnited,1,0.10000000000000009,1,1.0226281996531255,0.27098658288680494,0.2803741546649458,0.16810631612682164,0.291111254869791,0.38640857232142467,0.5036474173551143,0.45130679759461806,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.06954814210064854,-0.6839411288813297,46.0,12.8,4.800000000000001,1.7,1.8
14,Sun,Home,D,1,1,Crystal Palace,1.1,0.9,55.0,9.0,3.0,15.7,1.0,0,0,WestHamUnited,0,0.20000000000000007,1,-0.4806550338795155,-0.4806550338795155,-0.5055007151019192,-0.7300363921781668,0.36388906858723874,-0.769774557459216,-0.6310522976346686,-0.3544994150666621,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.0,0.13909628420129702,-0.5015568278463085,45.0,7.2,2.4000000000000004,0.9,1.1
17,Sun,Home,H,3,0,Wolverhampton Wanderers,1.1,0.7,45.0,13.0,4.0,19.8,2.0,0,0,WestHamUnited,3,0.40000000000000013,1,1.0226281996531255,-1.232296650645836,-0.5055007151019192,-0.9545720692544142,-0.36388906858723874,-0.10909848329884991,-0.25281905930474097,1.0819377466338809,2.7225899774233335,-0.3519909265730599,-0.3735895973638391,1.4396969378057565,0.27819256840259404,-0.2279803762937766,55.0,10.4,3.2,0.7,1.1
18,Sat,Home,H,2,0,Manchester Utd,1.2,1.0,35.0,12.0,5.0,13.8,0.0,0,0,WestHamUnited,2,0.19999999999999996,1,0.27098658288680494,-1.232296650645836,-0.39323287656379574,-0.6177685536400433,-1.0916672057617163,-0.27426750183894144,0.12541417902518667,-1.0201654168303276,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.13909628420129694,-0.13678822577626595,65.0,9.600000000000001,4.0,1.0,1.2
20,Tue,Home,D,0,0,Brighton and Hove Albion,0.7,2.3,32.0,6.0,2.0,16.0,0.0,0,0,WestHamUnited,0,-1.5999999999999999,1,-1.232296650645836,-1.232296650645836,-0.9545720692544136,0.8417133473555629,-1.3100006469140595,-1.2652816130794906,-1.0092855359645962,-0.2493942568934514,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,-1.1127702736103757,0.04559607525875532,68.0,4.800000000000001,1.6,2.3,0.7
22,Thu,Home,D,1,1,AFC Bournemouth,1.4,1.2,48.0,8.0,2.0,17.1,0.0,1,1,WestHamUnited,0,0.19999999999999996,1,-0.4806550338795155,-0.4806550338795155,-0.16869719948754863,-0.39323287656379624,-0.1455556274348955,-0.9349435759993076,-1.0092855359645962,0.1359913230749873,-0.6228722422076017,2.434603908796998,2.279943991388663,0.0,0.13909628420129694,0.2279803762937766,52.0,6.4,1.6,1.2,1.4
24,Sun,Home,A,0,6,Arsenal,0.2,3.6,30.0,5.0,1.0,19.9,0.0,0,0,WestHamUnited,-6,-3.4,1,-1.232296650645836,3.2775530499520866,-1.5159112619450315,2.3011952483511697,-1.455556274348955,-1.4304506316195822,-1.3875187742945239,1.1169727993582836,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-2.879393875611513,-2.3646368314220485,0.4103646773287979,70.0,4.0,0.8,3.6,0.2
26,Mon,Home,H,4,2,Brentford,1.7,0.9,41.0,17.0,6.0,17.7,0.0,0,0,WestHamUnited,2,0.7999999999999999,1,1.774269816419446,0.27098658288680494,0.16810631612682214,-0.7300363921781668,-0.6550003234570297,0.5515775908615161,0.5036474173551143,0.3462016394214074,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.5563851368051879,0.5927489783638191,59.0,13.600000000000001,4.800000000000001,0.9,1.7
28,Sun,Home,D,2,2,Burnley,2.1,0.7,52.0,22.0,4.0,14.8,0.0,0,0,WestHamUnited,0,1.4000000000000001,1,0.27098658288680494,0.27098658288680494,0.6171776702793166,-0.9545720692544142,0.1455556274348955,1.3774226835619738,-0.25281905930474097,-0.6698148895862929,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,0.9736739894090789,0.7751332793988405,48.0,17.6,3.2,0.7,2.1
29,Sun,Home,D,1,1,Aston Villa,2.0,0.7,31.0,13.0,4.0,15.9,1.0,0,0,WestHamUnited,0,1.3,1,-0.4806550338795155,-0.4806550338795155,0.504909831741193,-0.9545720692544142,-1.3827784606315072,-0.10909848329884991,-0.25281905930474097,-0.2844293096178548,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.0,0.9041258473084303,0.8663254299163511,69.0,10.4,3.2,0.7,2.0
31,Tue,Home,D,1,1,Tottenham Hotspur,1.5,1.0,33.0,11.0,4.0,16.6,1.0,0,0,WestHamUnited,0,0.5,1,-0.4806550338795155,-0.4806550338795155,-0.05642936094942496,-0.6177685536400433,-1.2372228331966117,-0.43943652037903297,-0.25281905930474097,-0.03918394054703007,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.0,0.3477407105032424,1.0487097309513724,67.0,8.8,3.2,1.0,1.5
33,Sun,Home,A,0,2,Fulham,0.9,3.2,58.0,15.0,4.0,16.2,0.0,0,0,WestHamUnited,-2,-2.3000000000000003,1,-1.232296650645836,0.27098658288680494,-0.7300363921781664,1.8521238941986755,0.582222509739582,0.22123955378133314,-0.25281905930474097,-0.17932415144464472,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.959797958537171,-1.5996072683149154,1.2310940319863937,42.0,12.0,3.2,3.2,0.9
35,Sat,Home,D,2,2,Liverpool,0.7,1.7,29.0,11.0,8.0,17.0,0.0,0,0,WestHamUnited,0,-1.0,1,0.27098658288680494,0.27098658288680494,-0.9545720692544136,0.16810631612682164,-1.5283340880664027,-0.43943652037903297,1.2601138940149696,0.10095627035058333,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,-0.6954814210064848,1.413478333021415,71.0,8.8,6.4,1.7,0.7
37,Sat,Home,H,3,1,Luton Town,3.2,0.3,58.0,24.0,8.0,16.5,1.0,0,0,WestHamUnited,2,2.9000000000000004,1,1.0226281996531255,-0.4806550338795155,1.852123894198676,-1.4036434234069084,0.582222509739582,1.7077607206421568,1.2601138940149696,-0.07421899327143404,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.959797958537171,2.016896120918806,1.5958626340564361,42.0,19.200000000000003,6.4,0.3,3.2
2,Mon,Home,A,0,1,Arsenal,1.0,2.0,47.0,14.0,2.0,16.4,1.0,0,0,CrystalPalace,-1,-1.0,1,-1.232296650645836,-0.4806550338795155,-0.6177685536400428,0.5049098317411924,-0.21833344115234324,0.05607053524124161,-1.0092855359645962,-0.10925404599583802,1.049858867607866,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,-0.6954814210064848,-1.5958626340564361,53.0,11.200000000000001,1.6,2.0,1.0
4,Sun,Home,H,3,2,Wolverhampton Wanderers,2.1,1.2,43.0,16.0,10.0,13.8,1.0,0,0,CrystalPalace,1,0.9000000000000001,1,1.0226281996531255,0.27098658288680494,0.6171776702793166,-0.39323287656379624,-0.5094446960221343,0.38640857232142467,2.016580370674825,-1.0201654168303276,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.6259332789058365,-1.413478333021415,57.0,12.8,8.0,1.2,2.1
6,Sat,Home,D,0,0,Fulham,0.3,0.6,51.0,7.0,3.0,18.9,1.0,0,0,CrystalPalace,0,-0.3,1,-1.232296650645836,-1.232296650645836,-1.4036434234069077,-1.0668399077925377,0.07277781371744775,-1.100112594539399,-0.6310522976346686,0.7666222721142488,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.0,-0.20864442630194543,-1.2310940319863937,49.0,5.6000000000000005,2.4000000000000004,0.6,0.3
8,Sat,Home,D,0,0,Nott'ham Forest,0.8,1.0,52.0,8.0,2.0,15.2,0.0,0,0,CrystalPalace,0,-0.19999999999999996,1,-1.232296650645836,-1.232296650645836,-0.8423042307162899,-0.6177685536400433,0.1455556274348955,-0.9349435759993076,-1.0092855359645962,-0.5296746786886795,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,-0.13909628420129694,-1.0487097309513724,48.0,6.4,1.6,1.0,0.8
10,Fri,Home,A,1,2,Tottenham Hotspur,0.6,1.1,25.0,13.0,3.0,17.2,0.0,0,0,CrystalPalace,-1,-0.5000000000000001,1,-0.4806550338795155,0.27098658288680494,-1.0668399077925372,-0.5055007151019196,-1.8194453429361936,-0.10909848329884991,-0.6310522976346686,0.17102637579939003,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,-0.3477407105032425,-0.8663254299163511,75.0,10.4,2.4000000000000004,1.1,0.6
12,Sat,Home,A,2,3,Everton,2.2,1.5,67.0,12.0,3.0,17.9,0.0,1,1,CrystalPalace,-1,0.7000000000000002,1,0.27098658288680494,1.0226281996531255,0.7294455088174403,-0.05642936094942546,1.2372228331966117,-0.27426750183894144,-0.6310522976346686,0.4162717448702141,-0.6228722422076017,2.434603908796998,2.279943991388663,-0.4798989792685855,0.4868369947045395,-0.6839411288813297,33.0,9.600000000000001,2.4000000000000004,1.5,2.2
15,Wed,Home,A,0,2,AFC Bournemouth,1.0,1.8,59.0,16.0,3.0,18.9,1.0,0,0,CrystalPalace,-2,-0.8,1,-1.232296650645836,0.27098658288680494,-0.6177685536400428,0.2803741546649453,0.6550003234570297,0.38640857232142467,-0.6310522976346686,0.7666222721142488,1.049858867607866,-0.3519909265730599,-0.3735895973638391,-0.959797958537171,-0.5563851368051879,-0.4103646773287979,41.0,12.8,2.4000000000000004,1.8,1.0
16,Sat,Home,A,1,2,Liverpool,1.7,1.2,24.0,7.0,3.0,17.4,0.0,1,1,CrystalPalace,-1,0.5,1,-0.4806550338795155,0.27098658288680494,0.16810631612682214,-0.39323287656379624,-1.8922231566536414,-1.100112594539399,-0.6310522976346686,0.24109648124819671,-0.6228722422076017,2.434603908796998,2.279943991388663,-0.4798989792685855,0.3477407105032424,-0.3191725268112872,76.0,5.6000000000000005,2.4000000000000004,1.2,1.7
18,Thu,Home,D,1,1,Brighton and Hove Albion,1.3,1.2,35.0,11.0,3.0,13.4,0.0,0,0,CrystalPalace,0,0.10000000000000009,1,-0.4806550338795155,-0.4806550338795155,-0.2809650380256721,-0.39323287656379624,-1.0916672057617163,-0.43943652037903297,-0.6310522976346686,-1.1603056277279415,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,0.06954814210064854,-0.13678822577626595,65.0,8.8,2.4000000000000004,1.2,1.3
20,Sat,Home,H,3,1,Brentford,1.0,1.4,46.0,13.0,6.0,16.2,0.0,0,0,CrystalPalace,2,-0.3999999999999999,1,1.0226281996531255,-0.4806550338795155,-0.6177685536400428,-0.16869719948754913,-0.291111254869791,-0.10909848329884991,0.5036474173551143,-0.17932415144464472,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,-0.2781925684025939,0.04559607525875532,54.0,10.4,4.800000000000001,1.4,1.0
